InvoiceNo,StockCode,Description,Category,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV500922,P1013,LED Table Lamp,Home,4,2025-06-13 15:16:00,1314.12,C10777,Singapore
INV500922,P1030,Sports Socks Pack,Apparel,1,2025-06-13 15:16:00,349.2,C10777,Singapore
INV500923,P1024,Laptop Sleeve,Accessories,4,2025-10-31 11:28:00,827.62,C10103,India
INV500923,P1014,Travel Backpack,Travel,1,2025-10-31 11:28:00,1692.18,C10103,India
INV500923,P1017,Sunscreen SPF 50,Beauty,1,2025-10-31 11:28:00,439.54,C10103,India
INV500923,P1010,Protein Shaker,Fitness,2,2025-10-31 11:28:00,322.75,C10103,India
INV500923,P1025,Kitchen Storage Jars,Home,2,2025-10-31 11:28:00,686.36,C10103,India
INV500924,P1003,Running Shoes,Footwear,2,2025-08-04 18:30:00,2086.78,C10495,United Kingdom
INV500924,P1021,Premium Tea Pack,Grocery,2,2025-08-04 18:30:00,444.09,C10495,United Kingdom
INV500924,P1014,Travel Backpack,Travel,3,2025-08-04 18:30:00,1769.3,C10495,United Kingdom
INV500924,P1006,Wireless Mouse,Electronics,1,2025-08-04 18:30:00,753.84,C10495,United Kingdom
INV500925,P1025,Kitchen Storage Jars,Home,1,2025-10-19 08:36:00,889.42,C10816,United Kingdom
INV500925,P1016,Face Serum,Beauty,1,2025-10-19 08:36:00,1016.6,C10816,United Kingdom
INV500925,P1021,Premium Tea Pack,Grocery,2,2025-10-19 08:36:00,328.73,C10816,United Kingdom
INV500925,P1001,Organic Cotton T-Shirt,Apparel,3,2025-10-19 08:36:00,-480.67,C10816,United Kingdom
INV500926,P1025,Kitchen Storage Jars,Home,2,2025-02-27 14:36:00,734.67,,United Kingdom
INV500926,P1001,Organic Cotton T-Shirt,Apparel,2,2025-02-27 14:36:00,450.64,C10179,United Kingdom
INV500926,P1018,Hair Care Kit,Beauty,2,2025-02-27 14:36:00,980.53,C10179,United Kingdom
INV500926,P1023,Water Bottle,Fitness,2,2025-02-27 14:36:00,538.12,C10179,United Kingdom
INV500927,P1007,Ceramic Coffee Mug,Home,2,2025-02-15 10:58:00,313.51,C10049,India
INV500927,P1003,Running Shoes,Footwear,5,2025-02-15 10:58:00,2457.43,C10049,India
INV500927,P1019,Phone Stand,Electronics,2,2025-02-15 10:58:00,299.03,C10049,India
INV500928,P1013,LED Table Lamp,Home,4,2025-07-15 08:21:00,1420.94,C10716,United Kingdom
CINV500929,P1015,Luggage Tag Set,Travel,-1,2025-10-13 15:48:00,231.98,C10119,India
CINV500929,P1028,Gift Wrapping Paper,Stationery,-3,2025-10-13 15:48:00,158.03,C10119,India
CINV500929,P1022,Dark Chocolate Box,Grocery,-1,2025-10-13 15:48:00,502.4,C10119,India
CINV500929,P1014,Travel Backpack,Travel,-12,2025-10-13 15:48:00,1827.03,C10119,India
CINV500929,P1002,Denim Jacket,Apparel,-6,2025-10-13 15:48:00,2144.28,C10119,India
INV500930,P1028,Gift Wrapping Paper,Stationery,1,2025-10-05 09:22:00,124.94,C10120,United Kingdom
INV500930,P1011,Desk Organizer,Office,6,2025-10-05 09:22:00,497.94,C10120,United Kingdom
INV500931,P1010,Protein Shaker,Fitness,2,2025-07-20 12:56:00,344.14,C10485,EIRE
INV500931,P1022,Dark Chocolate Box,Grocery,1,2025-07-20 12:56:00,516.95,C10485,EIRE
INV500932,P1014,Travel Backpack,Travel,2,2025-07-14 16:54:00,1650.88,C10265,EIRE
INV500932,P1001,Organic Cotton T-Shirt,Apparel,1,2025-07-14 16:54:00,432.93,C10265,EIRE
INV500933,P1002,Denim Jacket,Apparel,2,2025-08-22 15:38:00,2167.73,C10452,Germany
INV500933,P1025,Kitchen Storage Jars,Home,4,2025-08-22 15:38:00,920.61,C10452,Germany
CINV500934,P1006,Wireless Mouse,Electronics,-2,2025-03-05 10:35:00,799.91,C10367,United Kingdom
CINV500934,P1022,Dark Chocolate Box,Grocery,-1,2025-03-05 10:35:00,605.88,C10367,United Kingdom
CINV500934,P1026,Smart Watch Strap,Electronics,-2,2025-03-05 10:35:00,428.93,,United Kingdom
INV500935,P1020,USB-C Cable,Electronics,1,2025-04-27 18:58:00,187.61,C10725,Australia
INV500936,P1002,Denim Jacket,Apparel,1,2025-06-25 11:30:00,2162.74,C10518,United Kingdom
INV500936,P1026,Smart Watch Strap,Electronics,1,2025-06-25 11:30:00,410.3,C10518,United Kingdom
INV500936,P1013,,Home,10,2025-06-25 11:30:00,1488.17,C10518,United Kingdom
INV500936,P1028,Gift Wrapping Paper,Stationery,1,2025-06-25 11:30:00,129.26,C10518,United Kingdom
INV500937,P1022,Dark Chocolate Box,Grocery,3,2025-11-23 15:34:00,638.13,C10543,United Kingdom
INV500937,P1006,Wireless Mouse,Electronics,1,2025-11-23 15:34:00,816.98,C10543,United Kingdom
INV500938,P1016,Face Serum,Beauty,1,2025-10-23 18:08:00,1023.78,C10795,United Kingdom
INV500938,P1019,Phone Stand,Electronics,1,2025-10-23 18:08:00,284.18,C10795,United Kingdom
INV500938,P1017,Sunscreen SPF 50,Beauty,1,2025-10-23 18:08:00,429.81,,United Kingdom
INV500939,P1006,Wireless Mouse,Electronics,1,2025-01-10 13:05:00,809.47,C10005,Germany
INV500939,P1017,Sunscreen SPF 50,Beauty,5,2025-01-10 13:05:00,474.0,C10005,Germany
INV500939,P1016,Face Serum,Beauty,3,2025-01-10 13:05:00,962.49,C10005,Germany
INV500939,P1010,Protein Shaker,Fitness,3,2025-01-10 13:05:00,288.43,C10005,Germany
INV500940,P1002,Denim Jacket,Apparel,1,2025-01-27 11:55:00,1928.3,C10175,France
INV500940,P1016,Face Serum,Beauty,2,2025-01-27 11:55:00,1029.13,C10175,France
INV500940,P1018,Hair Care Kit,Beauty,4,2025-01-27 11:55:00,1130.06,C10175,France
INV500940,P1030,Sports Socks Pack,Apparel,1,2025-01-27 11:55:00,316.62,C10175,France
INV500941,P1028,Gift Wrapping Paper,Stationery,3,2025-02-24 17:27:00,140.98,C10046,United Kingdom
INV500941,P1016,Face Serum,Beauty,-2,2025-02-24 17:27:00,814.3,C10046,United Kingdom
INV500941,P1022,Dark Chocolate Box,Grocery,3,2025-02-24 17:27:00,489.25,C10046,United Kingdom
INV500942,P1003,Running Shoes,Footwear,3,2025-07-10 22:20:00,2124.1,C10647,Netherlands
INV500942,P1014,Travel Backpack,Travel,2,2025-07-10 22:20:00,1711.82,C10647,Netherlands
INV500942,P1027,Desk Plant,Home,2,2025-07-10 22:20:00,316.11,C10647,Netherlands
INV500942,P1007,Ceramic Coffee Mug,Home,1,2025-07-10 22:20:00,252.72,C10647,Netherlands
INV500943,P1023,Water Bottle,Fitness,5,2025-05-01 20:59:00,546.79,C10461,United Kingdom
INV500943,P1026,Smart Watch Strap,Electronics,6,2025-05-01 20:59:00,401.71,C10461,United Kingdom
INV500943,P1015,Luggage Tag Set,Travel,2,2025-05-01 20:59:00,267.91,C10461,United Kingdom
CINV500944,P1009,Yoga Mat,Fitness,-1,2025-10-20 08:48:00,924.56,C10629,United Kingdom
CINV500944,P1030,Sports Socks Pack,Apparel,-1,2025-10-20 08:48:00,309.92,C10629,United Kingdom
CINV500944,P1018,Hair Care Kit,Beauty,-1,2025-10-20 08:48:00,956.54,C10629,United Kingdom
CINV500944,P1021,Premium Tea Pack,Grocery,-6,2025-10-20 08:48:00,358.9,C10629,United Kingdom
INV500945,P1005,Bluetooth Speaker,Electronics,3,2025-01-31 22:06:00,2398.61,C10645,Netherlands
INV500945,P1015,Luggage Tag Set,Travel,5,2025-01-31 22:06:00,241.93,C10645,Netherlands
INV500945,P1008,Scented Candle Set,Home,6,2025-01-31 22:06:00,663.09,C10645,Netherlands
INV500946,P1008,Scented Candle Set,Home,3,2025-03-25 10:36:00,560.84,C10314,United Kingdom
INV500946,P1027,Desk Plant,Home,1,2025-03-25 10:36:00,330.52,C10314,United Kingdom
INV500946,P1026,Smart Watch Strap,Electronics,4,2025-03-25 10:36:00,393.97,C10314,United Kingdom
INV500947,P1021,Premium Tea Pack,Grocery,2,2025-01-09 17:02:00,451.38,C10577,United Kingdom
INV500947,P1002,Denim Jacket,Apparel,3,2025-01-09 17:02:00,1774.65,C10577,United Kingdom
INV500947,P1014,Travel Backpack,Travel,2,2025-01-09 17:02:00,1594.8,C10577,United Kingdom
INV500947,P1010,Protein Shaker,Fitness,4,2025-01-09 17:02:00,319.81,C10577,United Kingdom
INV500948,P1024,Laptop Sleeve,Accessories,20,2025-01-10 12:20:00,849.41,C10602,Germany
INV500948,P1025,Kitchen Storage Jars,Home,4,2025-01-10 12:20:00,802.15,C10602,Germany
INV500948,P1022,Dark Chocolate Box,Grocery,3,2025-01-10 12:20:00,615.85,C10602,Germany
INV500948,P1019,Phone Stand,Electronics,1,2025-01-10 12:20:00,326.79,C10602,Germany
INV500948,P1028,Gift Wrapping Paper,Stationery,2,2025-01-10 12:20:00,125.13,C10602,Germany
INV500949,P1016,Face Serum,Beauty,2,2025-03-09 13:06:00,1015.25,C10842,India
INV500949,P1023,Water Bottle,Fitness,1,2025-03-09 13:06:00,524.02,C10842,India
INV500949,P1003,Running Shoes,Footwear,1,2025-03-09 13:06:00,2607.54,C10842,India
INV500949,P1012,Notebook Pack,Office,4,2025-03-09 13:06:00,230.62,C10842,India
INV500950,P1024,Laptop Sleeve,Accessories,8,2025-01-11 13:45:00,1052.44,C10354,United Kingdom
INV500950,P1023,Water Bottle,Fitness,1,2025-01-11 13:45:00,598.18,C10354,United Kingdom
INV500950,P1010,Protein Shaker,Fitness,3,2025-01-11 13:45:00,302.7,C10354,United Kingdom
INV500950,P1020,USB-C Cable,Electronics,1,2025-01-11 13:45:00,224.22,C10354,United Kingdom
INV500951,P1001,Organic Cotton T-Shirt,Apparel,1,2025-06-11 10:00:00,465.66,C10244,Portugal
INV500951,P1015,Luggage Tag Set,Travel,2,2025-06-11 10:00:00,282.82,C10244,Portugal
INV500951,P1014,Travel Backpack,Travel,2,2025-06-11 10:00:00,1740.13,C10244,Portugal
INV500951,P1003,Running Shoes,Footwear,3,2025-06-11 10:00:00,2813.5,C10244,Portugal
INV500951,P1011,Desk Organizer,Office,1,2025-06-11 10:00:00,464.18,,Portugal
INV500952,P1017,Sunscreen SPF 50,Beauty,3,2025-10-12 16:07:00,425.1,C10249,India
INV500952,P1016,Face Serum,Beauty,3,2025-10-12 16:07:00,951.05,C10249,India
INV500953,P1005,Bluetooth Speaker,Electronics,1,2025-04-01 16:02:00,1804.59,C10491,United Kingdom
CINV500954,P1014,Travel Backpack,Travel,-2,2025-11-20 11:29:00,1729.76,C10159,United Kingdom
CINV500954,P1010,Protein Shaker,Fitness,-2,2025-11-20 11:29:00,397.28,C10159,United Kingdom
INV500955,P1015,Luggage Tag Set,Travel,2,2025-05-26 17:35:00,227.79,,Canada
INV500955,P1029,Cotton Bedsheet,Home,1,2025-05-26 17:35:00,1327.61,C10355,Canada
INV500956,P1007,Ceramic Coffee Mug,Home,2,2025-11-08 20:23:00,343.79,C10360,United Kingdom
INV500956,P1010,Protein Shaker,Fitness,2,2025-11-08 20:23:00,391.08,C10360,United Kingdom
INV500956,P1008,Scented Candle Set,Home,2,2025-11-08 20:23:00,662.53,,United Kingdom
INV500956,P1030,Sports Socks Pack,Apparel,3,2025-11-08 20:23:00,262.5,C10360,United Kingdom
INV500957,P1012,Notebook Pack,Office,1,2025-03-15 12:42:00,186.19,C10106,India
INV500958,P1018,Hair Care Kit,Beauty,2,2025-01-19 18:36:00,1046.15,C10763,Germany
INV500958,P1027,Desk Plant,Home,1,2025-01-19 18:36:00,386.48,C10763,Germany
INV500958,P1007,Ceramic Coffee Mug,Home,3,2025-01-19 18:36:00,276.51,C10763,Germany
INV500959,P1019,Phone Stand,Electronics,2,2025-05-23 09:28:00,266.13,C10709,United Kingdom
INV500959,P1021,Premium Tea Pack,Grocery,4,2025-05-23 09:28:00,417.94,C10709,United Kingdom
INV500959,P1014,Travel Backpack,Travel,1,2025-05-23 09:28:00,1525.48,C10709,United Kingdom
INV500959,P1011,Desk Organizer,Office,1,2025-05-23 09:28:00,427.82,C10709,United Kingdom
INV500959,P1009,,Fitness,1,2025-05-23 09:28:00,1129.21,C10709,United Kingdom
INV500959,P1028,Gift Wrapping Paper,Stationery,2,2025-05-23 09:28:00,128.34,C10709,United Kingdom
INV500959,P1013,LED Table Lamp,Home,2,2025-05-23 09:28:00,1352.41,C10709,United Kingdom
INV500959,P1005,Bluetooth Speaker,Electronics,2,2025-05-23 09:28:00,2058.85,C10709,United Kingdom
INV500960,P1005,Bluetooth Speaker,Electronics,3,2025-03-23 20:16:00,1996.59,C10149,United Kingdom
INV500960,P1009,Yoga Mat,Fitness,5,2025-03-23 20:16:00,1132.6,C10149,United Kingdom
INV500960,P1018,Hair Care Kit,Beauty,4,2025-03-23 20:16:00,1150.08,C10149,United Kingdom
INV500960,P1027,Desk Plant,Home,1,2025-03-23 20:16:00,319.31,C10149,United Kingdom
INV500961,P1024,Laptop Sleeve,Accessories,10,2025-10-25 20:51:00,956.14,C10105,United Kingdom
INV500961,P1011,Desk Organizer,Office,1,2025-10-25 20:51:00,378.43,C10105,United Kingdom
INV500961,P1028,Gift Wrapping Paper,Stationery,1,2025-10-25 20:51:00,172.81,C10105,United Kingdom
INV500962,P1015,Luggage Tag Set,Travel,1,2025-04-29 10:20:00,244.56,C10088,United Kingdom
INV500962,P1028,Gift Wrapping Paper,Stationery,50,2025-04-29 10:20:00,142.91,C10088,United Kingdom
INV500962,P1019,Phone Stand,Electronics,1,2025-04-29 10:20:00,273.45,C10088,United Kingdom
INV500963,P1016,Face Serum,Beauty,2,2025-03-20 15:20:00,823.83,C10783,Germany
INV500963,P1020,,Electronics,3,2025-03-20 15:20:00,229.17,C10783,Germany
INV500963,P1009,Yoga Mat,Fitness,1,2025-03-20 15:20:00,1088.12,C10783,Germany
INV500964,P1006,Wireless Mouse,Electronics,4,2025-01-03 21:24:00,661.4,C10073,Netherlands
INV500965,P1003,Running Shoes,Footwear,1,2025-05-04 09:43:00,2757.02,C10407,United Kingdom
INV500965,P1001,Organic Cotton T-Shirt,Apparel,1,2025-05-04 09:43:00,461.38,C10407,United Kingdom
INV500965,P1018,Hair Care Kit,Beauty,3,2025-05-04 09:43:00,1112.76,C10407,United Kingdom
INV500965,P1020,USB-C Cable,Electronics,1,2025-05-04 09:43:00,-221.07,,United Kingdom
INV500965,P1013,LED Table Lamp,Home,1,2025-05-04 09:43:00,1292.59,C10407,United Kingdom
INV500966,P1030,Sports Socks Pack,Apparel,8,2025-04-12 20:12:00,253.13,C10610,United Kingdom
INV500966,P1002,Denim Jacket,Apparel,3,2025-04-12 20:12:00,1673.55,C10610,United Kingdom
INV500966,P1015,Luggage Tag Set,Travel,5,2025-04-12 20:12:00,242.09,C10610,United Kingdom
INV500966,P1017,Sunscreen SPF 50,Beauty,3,2025-04-12 20:12:00,586.11,C10610,United Kingdom
INV500967,P1012,Notebook Pack,Office,4,2025-01-14 21:13:00,185.47,C10795,United Kingdom
INV500967,P1008,Scented Candle Set,Home,1,2025-01-14 21:13:00,574.4,C10795,United Kingdom
INV500967,P1030,Sports Socks Pack,Apparel,20,2025-01-14 21:13:00,268.48,C10795,United Kingdom
INV500967,P1001,Organic Cotton T-Shirt,Apparel,2,2025-01-14 21:13:00,539.02,C10795,United Kingdom
INV500968,P1008,Scented Candle Set,Home,2,2025-07-12 21:21:00,634.32,C10539,Germany
INV500968,P1027,Desk Plant,Home,4,2025-07-12 21:21:00,398.57,C10539,Germany
INV500968,P1020,USB-C Cable,Electronics,2,2025-07-12 21:21:00,209.11,C10539,Germany
INV500968,P1005,Bluetooth Speaker,Electronics,3,2025-07-12 21:21:00,2110.8,C10539,Germany
INV500968,P1016,Face Serum,Beauty,5,2025-07-12 21:21:00,979.95,C10539,Germany
INV500968,P1022,Dark Chocolate Box,Grocery,1,2025-07-12 21:21:00,635.7,C10539,Germany
INV500969,P1005,Bluetooth Speaker,Electronics,12,2025-11-03 19:15:00,2376.56,C10237,Netherlands
INV500969,P1016,Face Serum,Beauty,1,2025-11-03 19:15:00,1007.02,C10237,Netherlands
INV500970,P1026,Smart Watch Strap,Electronics,1,2025-01-25 18:05:00,444.67,C10008,United Kingdom
INV500970,P1027,Desk Plant,Home,4,2025-01-25 18:05:00,407.79,C10008,United Kingdom
INV500970,P1004,Leather Wallet,Accessories,1,2025-01-25 18:05:00,848.64,C10008,United Kingdom
INV500970,P1022,Dark Chocolate Box,Grocery,10,2025-01-25 18:05:00,614.66,C10008,United Kingdom
INV500971,P1030,Sports Socks Pack,Apparel,1,2025-07-27 15:08:00,316.79,C10575,United Kingdom
INV500972,P1012,Notebook Pack,Office,1,2025-11-18 14:54:00,168.33,C10251,United Kingdom
INV500972,P1011,Desk Organizer,Office,1,2025-11-18 14:54:00,485.73,C10251,United Kingdom
INV500972,P1024,Laptop Sleeve,Accessories,12,2025-11-18 14:54:00,809.46,,United Kingdom
INV500972,P1014,Travel Backpack,Travel,3,2025-11-18 14:54:00,1555.0,C10251,United Kingdom
INV500972,P1003,Running Shoes,Footwear,2,2025-11-18 14:54:00,2062.63,C10251,United Kingdom
INV500973,P1018,Hair Care Kit,Beauty,4,2025-04-02 13:08:00,1147.0,C10234,India
INV500973,P1005,Bluetooth Speaker,Electronics,3,2025-04-02 13:08:00,2057.2,C10234,India
INV500973,P1029,Cotton Bedsheet,Home,1,2025-04-02 13:08:00,1206.07,C10234,India
INV500973,P1021,Premium Tea Pack,Grocery,4,2025-04-02 13:08:00,431.99,C10234,India
INV500974,P1020,USB-C Cable,Electronics,1,2025-04-24 08:27:00,198.98,C10228,EIRE
INV500974,P1023,Water Bottle,Fitness,3,2025-04-24 08:27:00,657.42,C10228,EIRE
INV500975,P1004,Leather Wallet,Accessories,3,2025-01-27 10:59:00,731.82,C10625,United Kingdom
INV500975,P1023,Water Bottle,Fitness,10,2025-01-27 10:59:00,576.42,,United Kingdom
INV500976,P1020,USB-C Cable,Electronics,2,2025-03-31 17:20:00,218.31,C10007,Netherlands
INV500976,P1019,Phone Stand,Electronics,12,2025-03-31 17:20:00,336.97,C10007,Netherlands
INV500977,P1003,,Footwear,1,2025-08-20 12:43:00,2401.4,C10738,United Kingdom
INV500978,P1006,Wireless Mouse,Electronics,2,2025-08-26 21:27:00,756.95,C10403,United Kingdom
INV500979,P1019,Phone Stand,Electronics,2,2025-01-17 19:32:00,300.21,C10256,Singapore
INV500979,P1006,Wireless Mouse,Electronics,2,2025-01-17 19:32:00,753.38,C10256,Singapore
INV500979,P1021,Premium Tea Pack,Grocery,2,2025-01-17 19:32:00,0,C10256,Singapore
INV500979,P1009,Yoga Mat,Fitness,2,2025-01-17 19:32:00,827.27,C10256,Singapore
INV500980,P1025,Kitchen Storage Jars,Home,1,2025-03-24 15:39:00,834.87,C10734,United Kingdom
INV500980,P1029,Cotton Bedsheet,Home,2,2025-03-24 15:39:00,1102.95,C10734,United Kingdom
INV500980,P1007,Ceramic Coffee Mug,Home,1,2025-03-24 15:39:00,339.59,C10734,United Kingdom
INV500980,P1021,Premium Tea Pack,Grocery,1,2025-03-24 15:39:00,373.47,C10734,United Kingdom
INV500981,P1007,Ceramic Coffee Mug,Home,2,2025-03-14 22:52:00,350.73,C10279,United Kingdom
INV500981,P1015,Luggage Tag Set,Travel,5,2025-03-14 22:52:00,267.78,C10279,United Kingdom
INV500981,P1011,Desk Organizer,Office,2,2025-03-14 22:52:00,485.67,C10279,United Kingdom
INV500982,P1013,LED Table Lamp,Home,2,2025-02-02 08:24:00,1079.5,C10259,United Kingdom
INV500983,P1019,Phone Stand,Electronics,1,2025-02-18 15:26:00,245.57,C10747,France
INV500983,P1014,Travel Backpack,Travel,3,2025-02-18 15:26:00,1775.18,C10747,France
INV500984,P1012,Notebook Pack,Office,1,2025-06-18 21:10:00,220.0,C10126,United Kingdom
INV500984,P1006,Wireless Mouse,Electronics,3,2025-06-18 21:10:00,733.21,C10126,United Kingdom
INV500984,P1023,Water Bottle,Fitness,1,2025-06-18 21:10:00,705.75,C10126,United Kingdom
INV500984,P1008,Scented Candle Set,Home,4,2025-06-18 21:10:00,509.93,C10126,United Kingdom
INV500985,P1018,Hair Care Kit,Beauty,1,2025-08-26 15:45:00,979.27,C10186,United Kingdom
INV500985,P1006,,Electronics,4,2025-08-26 15:45:00,707.47,C10186,United Kingdom
INV500985,P1013,LED Table Lamp,Home,2,2025-08-26 15:45:00,1438.95,C10186,United Kingdom
INV500986,P1025,Kitchen Storage Jars,Home,1,2025-07-08 19:21:00,867.01,C10226,India
INV500986,P1010,Protein Shaker,Fitness,5,2025-07-08 19:21:00,299.62,C10226,India
INV500986,P1022,Dark Chocolate Box,Grocery,1,2025-07-08 19:21:00,515.67,C10226,India
INV500986,P1024,Laptop Sleeve,Accessories,1,2025-07-08 19:21:00,1059.95,,India
INV500986,P1012,Notebook Pack,Office,2,2025-07-08 19:21:00,231.14,C10226,India
INV500986,P1020,USB-C Cable,Electronics,1,2025-07-08 19:21:00,177.87,C10226,India
INV500987,P1003,,Footwear,5,2025-05-20 15:27:00,2577.01,C10201,Australia
INV500987,P1005,Bluetooth Speaker,Electronics,1,2025-05-20 15:27:00,1895.67,C10201,Australia
INV500987,P1022,Dark Chocolate Box,Grocery,5,2025-05-20 15:27:00,567.66,C10201,Australia
INV500987,P1017,Sunscreen SPF 50,Beauty,6,2025-05-20 15:27:00,563.01,C10201,Australia
INV500988,P1018,Hair Care Kit,Beauty,3,2025-03-16 16:23:00,1015.58,C10362,United Kingdom
INV500988,P1028,Gift Wrapping Paper,Stationery,1,2025-03-16 16:23:00,170.96,C10362,United Kingdom
INV500988,P1020,USB-C Cable,Electronics,3,2025-03-16 16:23:00,207.0,C10362,United Kingdom
INV500988,P1017,Sunscreen SPF 50,Beauty,3,2025-03-16 16:23:00,524.61,C10362,United Kingdom
INV500989,P1014,Travel Backpack,Travel,3,2025-10-25 22:53:00,1844.37,C10413,India
INV500990,P1009,Yoga Mat,Fitness,2,2025-07-20 08:59:00,1150.37,C10112,United Kingdom
INV500990,P1008,Scented Candle Set,Home,2,2025-07-20 08:59:00,621.85,C10112,United Kingdom
INV500990,P1011,Desk Organizer,Office,4,2025-07-20 08:59:00,517.2,C10112,United Kingdom
INV500990,P1019,Phone Stand,Electronics,2,2025-07-20 08:59:00,352.39,C10112,United Kingdom
INV500991,P1022,Dark Chocolate Box,Grocery,2,2025-08-15 18:42:00,526.85,C10059,United Kingdom
INV500992,P1013,LED Table Lamp,Home,1,2025-01-02 15:32:00,1397.95,C10642,United Kingdom
INV500992,P1019,Phone Stand,Electronics,2,2025-01-02 15:32:00,347.86,C10642,United Kingdom
INV500992,P1006,Wireless Mouse,Electronics,10,2025-01-02 15:32:00,807.13,C10642,United Kingdom
INV500993,P1015,Luggage Tag Set,Travel,3,2025-06-19 20:07:00,221.07,C10688,United Kingdom
INV500993,P1005,Bluetooth Speaker,Electronics,3,2025-06-19 20:07:00,2504.76,C10688,United Kingdom
INV500994,P1016,Face Serum,Beauty,2,2025-03-18 08:02:00,837.24,C10043,United Kingdom
INV500994,P1009,Yoga Mat,Fitness,1,2025-03-18 08:02:00,876.76,C10043,United Kingdom
INV500995,P1015,Luggage Tag Set,Travel,6,2025-01-08 21:26:00,219.32,C10490,India
INV500995,P1024,Laptop Sleeve,Accessories,-2,2025-01-08 21:26:00,832.99,C10490,India
INV500996,P1002,Denim Jacket,Apparel,2,2025-06-15 20:21:00,1561.7,C10379,United Kingdom
INV500996,P1005,Bluetooth Speaker,Electronics,1,2025-06-15 20:21:00,2314.71,C10379,United Kingdom
INV500996,P1014,Travel Backpack,Travel,3,2025-06-15 20:21:00,1547.8,,United Kingdom
INV500997,P1001,Organic Cotton T-Shirt,Apparel,2,2025-03-14 14:56:00,469.75,,United Kingdom
INV500997,P1006,Wireless Mouse,Electronics,6,2025-03-14 14:56:00,579.16,C10739,United Kingdom
INV500997,P1022,Dark Chocolate Box,Grocery,3,2025-03-14 14:56:00,491.44,C10739,United Kingdom
INV500997,P1029,Cotton Bedsheet,Home,1,2025-03-14 14:56:00,1150.44,C10739,United Kingdom
INV500997,P1005,Bluetooth Speaker,Electronics,3,2025-03-14 14:56:00,2306.02,C10739,United Kingdom
INV500997,P1002,Denim Jacket,Apparel,3,2025-03-14 14:56:00,1634.07,C10739,United Kingdom
INV500998,P1005,Bluetooth Speaker,Electronics,3,2025-01-29 22:35:00,2155.04,C10044,United Kingdom
INV500999,P1006,Wireless Mouse,Electronics,1,2025-10-05 16:56:00,673.89,C10503,United Kingdom
INV500999,P1029,Cotton Bedsheet,Home,10,2025-10-05 16:56:00,1523.87,C10503,United Kingdom
INV501000,P1005,Bluetooth Speaker,Electronics,2,2025-08-03 13:32:00,2471.83,C10721,United Kingdom
INV501000,P1024,Laptop Sleeve,Accessories,1,2025-08-03 13:32:00,787.55,C10721,United Kingdom
